,B,Epithelial,Macrophages,Mast,NK,Plasma,T,mDC,pDC
ZSCAN16,0.1111111111111111,0.0,0.026026026026026026,0.0,0.016129032258064516,0.0,0.01634877384196185,0.009708737864077669,0.16666666666666666
ZNF319,0.0,0.0,0.04254254254254254,0.0,0.04838709677419355,0.0,0.013623978201634877,0.009708737864077669,0.0
POLG,0.0,0.0,0.2072072072072072,0.0,0.08064516129032258,0.0,0.0653950953678474,0.13592233009708737,0.3333333333333333
WDFY4,0.2222222222222222,0.23076923076923078,0.2887887887887888,0.16666666666666666,0.0,0.0,0.01907356948228883,0.21359223300970873,0.5
KRT8,0.0,0.15384615384615385,0.04254254254254254,0.0,0.0,0.0,0.005449591280653951,0.02912621359223301,0.0
C11ORF45,0.0,0.07692307692307693,0.1061061061061061,0.0,0.0,0.0,0.005449591280653951,0.06796116504854369,0.0
FABP3,0.0,0.0,0.1046046046046046,0.0,0.0,0.0,0.0027247956403269754,0.009708737864077669,0.0
SYNCRIP,0.0,0.3076923076923077,0.6371371371371372,0.16666666666666666,0.14516129032258066,0.0,0.2016348773841962,0.5339805825242718,0.6666666666666666
RSPH3,0.0,0.23076923076923078,0.3738738738738739,0.0,0.016129032258064516,0.0,0.01907356948228883,0.13592233009708737,0.16666666666666666
SPARC,0.0,0.07692307692307693,0.5280280280280281,0.0,0.0,0.0,0.027247956403269755,0.02912621359223301,0.0
BRI3BP,0.0,0.0,0.17117117117117117,0.3333333333333333,0.016129032258064516,0.0,0.07629427792915532,0.36893203883495146,0.5
FAM136A,0.1111111111111111,0.0,0.29429429429429427,0.16666666666666666,0.04838709677419355,0.0,0.08446866485013624,0.2524271844660194,0.0
GINM1,0.0,0.15384615384615385,0.4934934934934935,0.16666666666666666,0.03225806451612903,0.0,0.10354223433242507,0.32038834951456313,0.3333333333333333
METTL14,0.0,0.15384615384615385,0.2807807807807808,0.0,0.08064516129032258,0.0,0.1008174386920981,0.1262135922330097,0.0
MTFP1,0.1111111111111111,0.0,0.07207207207207207,0.0,0.04838709677419355,0.5,0.04632152588555858,0.009708737864077669,0.0
ST20,0.0,0.07692307692307693,0.052552552552552555,0.0,0.03225806451612903,0.0,0.0326975476839237,0.02912621359223301,0.0
BABAM1,0.1111111111111111,0.0,0.4019019019019019,0.0,0.04838709677419355,0.0,0.16076294277929154,0.22330097087378642,0.16666666666666666
BX255925.3,0.1111111111111111,0.07692307692307693,0.04854854854854855,0.0,0.0,0.0,0.01907356948228883,0.038834951456310676,0.0
DGKQ,0.0,0.07692307692307693,0.1066066066066066,0.0,0.04838709677419355,0.0,0.021798365122615803,0.038834951456310676,0.0
TMEM143,0.0,0.0,0.05005005005005005,0.0,0.0,0.0,0.01634877384196185,0.02912621359223301,0.0
AL035701.1,0.0,0.0,0.007007007007007007,0.0,0.0,0.0,0.0027247956403269754,0.0,0.0
NAPG,0.1111111111111111,0.15384615384615385,0.31431431431431434,0.16666666666666666,0.04838709677419355,0.0,0.08991825613079019,0.23300970873786409,0.16666666666666666
LATS1,0.1111111111111111,0.07692307692307693,0.24324324324324326,0.0,0.06451612903225806,0.0,0.1226158038147139,0.1941747572815534,0.16666666666666666
MINDY2,0.1111111111111111,0.23076923076923078,0.31931931931931934,0.16666666666666666,0.0967741935483871,0.5,0.11989100817438691,0.1553398058252427,0.16666666666666666
KIFC1,0.0,0.07692307692307693,0.007007007007007007,0.0,0.0,0.0,0.027247956403269755,0.0,0.0
SIL1,0.1111111111111111,0.07692307692307693,0.4694694694694695,0.16666666666666666,0.03225806451612903,0.0,0.05449591280653951,0.20388349514563106,0.0
ATP8A1,0.1111111111111111,0.07692307692307693,0.06856856856856856,0.16666666666666666,0.0967741935483871,0.0,0.08174386920980926,0.0970873786407767,0.16666666666666666
SELENOT,0.1111111111111111,0.3076923076923077,0.8548548548548549,0.16666666666666666,0.3225806451612903,0.5,0.33787465940054495,0.5631067961165048,0.3333333333333333
RNF31,0.0,0.07692307692307693,0.0065065065065065065,0.0,0.0,0.0,0.005449591280653951,0.009708737864077669,0.0
RRP7A,0.1111111111111111,0.07692307692307693,0.3383383383383383,0.16666666666666666,0.08064516129032258,0.0,0.11171662125340599,0.18446601941747573,0.16666666666666666
TMEM220,0.0,0.0,0.24524524524524524,0.3333333333333333,0.016129032258064516,0.0,0.02997275204359673,0.05825242718446602,0.0
SEPT4,0.0,0.0,0.11011011011011011,0.0,0.03225806451612903,0.0,0.008174386920980926,0.0,0.0
SMAD2,0.1111111111111111,0.3076923076923077,0.6541541541541541,0.5,0.14516129032258066,0.0,0.21798365122615804,0.5145631067961165,0.5
GPR153,0.0,0.0,0.0915915915915916,0.0,0.0,0.0,0.005449591280653951,0.019417475728155338,0.0
AGER,0.0,0.0,0.03053053053053053,0.0,0.016129032258064516,0.0,0.021798365122615803,0.07766990291262135,0.0
BPHL,0.0,0.07692307692307693,0.2037037037037037,0.0,0.0,0.0,0.01634877384196185,0.06796116504854369,0.0
PSMD7,0.1111111111111111,0.3076923076923077,0.7327327327327328,0.3333333333333333,0.16129032258064516,0.5,0.19618528610354224,0.46601941747572817,0.16666666666666666
CCDC77,0.0,0.0,0.06856856856856856,0.0,0.016129032258064516,0.0,0.02452316076294278,0.07766990291262135,0.0
TFE3,0.0,0.15384615384615385,0.13963963963963963,0.16666666666666666,0.016129032258064516,0.0,0.027247956403269755,0.06796116504854369,0.0
RNF170,0.0,0.15384615384615385,0.2732732732732733,0.16666666666666666,0.11290322580645161,0.0,0.05449591280653951,0.2524271844660194,0.16666666666666666
FBRSL1,0.3333333333333333,0.0,0.16416416416416416,0.0,0.0,0.0,0.06267029972752043,0.14563106796116504,0.16666666666666666
MTMR9,0.1111111111111111,0.07692307692307693,0.27877877877877877,0.16666666666666666,0.06451612903225806,0.0,0.09536784741144415,0.2524271844660194,0.3333333333333333
HIC2,0.0,0.0,0.11461461461461461,0.0,0.0,0.0,0.02452316076294278,0.038834951456310676,0.0
ERMAP,0.0,0.07692307692307693,0.0985985985985986,0.0,0.0,0.0,0.010899182561307902,0.1262135922330097,0.0
JPT1,0.2222222222222222,0.3076923076923077,0.8493493493493494,0.0,0.14516129032258066,0.5,0.3079019073569482,0.49514563106796117,0.3333333333333333
MREG,0.1111111111111111,0.0,0.03653653653653654,0.0,0.03225806451612903,0.0,0.02452316076294278,0.038834951456310676,0.0
ENTPD1,0.1111111111111111,0.07692307692307693,0.32932932932932935,0.0,0.08064516129032258,0.0,0.07356948228882834,0.8543689320388349,0.0
SYF2,0.2222222222222222,0.3076923076923077,0.7642642642642643,0.6666666666666666,0.24193548387096775,0.5,0.3242506811989101,0.6601941747572816,0.8333333333333334
AC010331.1,0.0,0.0,0.008008008008008008,0.0,0.0,0.0,0.0027247956403269754,0.0,0.0
ACO2,0.1111111111111111,0.15384615384615385,0.34684684684684686,0.3333333333333333,0.03225806451612903,0.5,0.07084468664850137,0.2815533980582524,0.3333333333333333
HSD17B1,0.0,0.0,0.00850850850850851,0.0,0.016129032258064516,0.0,0.008174386920980926,0.0,0.0
CNEP1R1,0.0,0.07692307692307693,0.24574574574574576,0.0,0.04838709677419355,0.0,0.05722070844686648,0.1262135922330097,0.16666666666666666
CACNA1A,0.0,0.0,0.01901901901901902,0.0,0.0,0.0,0.010899182561307902,0.02912621359223301,0.16666666666666666
CHCHD5,0.1111111111111111,0.15384615384615385,0.6521521521521522,0.0,0.14516129032258066,0.0,0.1307901907356948,0.3883495145631068,0.5
CNTD1,0.0,0.0,0.01001001001001001,0.0,0.0,0.0,0.010899182561307902,0.0,0.16666666666666666
SNRPB2,0.3333333333333333,0.38461538461538464,0.8118118118118118,0.6666666666666666,0.3548387096774194,0.0,0.3678474114441417,0.5533980582524272,0.3333333333333333
SNRPD1,0.3333333333333333,0.23076923076923078,0.6051051051051051,0.16666666666666666,0.20967741935483872,0.5,0.25885558583106266,0.46601941747572817,0.3333333333333333
HTATSF1,0.0,0.0,0.24624624624624625,0.0,0.08064516129032258,0.0,0.1335149863760218,0.21359223300970873,0.0
GIGYF2,0.1111111111111111,0.07692307692307693,0.3328328328328328,0.16666666666666666,0.03225806451612903,1.0,0.09536784741144415,0.24271844660194175,0.3333333333333333
PLAGL2,0.0,0.07692307692307693,0.07757757757757758,0.0,0.016129032258064516,0.0,0.027247956403269755,0.02912621359223301,0.16666666666666666
GDF15,0.0,0.0,0.14664664664664664,0.16666666666666666,0.016129032258064516,0.0,0.010899182561307902,0.0,0.0
WDR47,0.0,0.0,0.12912912912912913,0.0,0.04838709677419355,0.0,0.02997275204359673,0.04854368932038835,0.0
CTTNBP2NL,0.0,0.15384615384615385,0.2037037037037037,0.16666666666666666,0.0,0.5,0.01634877384196185,0.27184466019417475,0.0
ATP5F1A,0.1111111111111111,0.38461538461538464,0.7702702702702703,0.3333333333333333,0.22580645161290322,0.5,0.2615803814713896,0.6213592233009708,0.6666666666666666
DHFR,0.0,0.07692307692307693,0.23073073073073072,0.0,0.06451612903225806,0.0,0.07901907356948229,0.06796116504854369,0.3333333333333333
PDZD11,0.0,0.07692307692307693,0.24824824824824826,0.0,0.04838709677419355,0.0,0.08174386920980926,0.13592233009708737,0.0
CATSPERE,0.0,0.0,0.012512512512512513,0.0,0.0,0.0,0.0027247956403269754,0.009708737864077669,0.0
AC021054.1,0.0,0.0,0.08258258258258258,0.0,0.0,0.0,0.005449591280653951,0.038834951456310676,0.0
C1ORF159,0.0,0.07692307692307693,0.04504504504504504,0.0,0.016129032258064516,0.0,0.013623978201634877,0.019417475728155338,0.0
BTBD9,0.0,0.0,0.06156156156156156,0.16666666666666666,0.03225806451612903,0.0,0.027247956403269755,0.06796116504854369,0.0
P2RX7,0.0,0.3076923076923077,0.3658658658658659,0.0,0.04838709677419355,0.0,0.04087193460490463,0.11650485436893204,0.0
TRIP6,0.0,0.15384615384615385,0.35735735735735735,0.0,0.0,0.0,0.03814713896457766,0.0970873786407767,0.0
STK24,0.1111111111111111,0.38461538461538464,0.6546546546546547,0.5,0.11290322580645161,0.0,0.22070844686648503,0.4854368932038835,0.16666666666666666
CCDC92,0.0,0.07692307692307693,0.2057057057057057,0.0,0.04838709677419355,0.0,0.04087193460490463,0.05825242718446602,0.0
CASP5,0.0,0.0,0.11461461461461461,0.0,0.0,0.0,0.005449591280653951,0.009708737864077669,0.0
WDSUB1,0.0,0.0,0.22422422422422422,0.0,0.016129032258064516,0.0,0.0326975476839237,0.019417475728155338,0.16666666666666666
KCTD12,0.0,0.15384615384615385,0.8238238238238238,0.0,0.0,0.0,0.0681198910081744,0.7572815533980582,0.0
DBR1,0.0,0.07692307692307693,0.3113113113113113,0.0,0.0,0.0,0.04087193460490463,0.13592233009708737,0.0
IGF2BP2,0.0,0.07692307692307693,0.045545545545545546,0.0,0.0,0.0,0.0,0.0970873786407767,0.0
SMURF1,0.0,0.15384615384615385,0.12512512512512514,0.16666666666666666,0.0,0.0,0.035422343324250684,0.10679611650485436,0.0
CSTF2T,0.1111111111111111,0.07692307692307693,0.16366366366366367,0.16666666666666666,0.04838709677419355,1.0,0.07901907356948229,0.13592233009708737,0.0
KDELR2,0.0,0.15384615384615385,0.6571571571571572,0.16666666666666666,0.06451612903225806,0.5,0.16621253405994552,0.3883495145631068,0.16666666666666666
PTPRU,0.0,0.0,0.003003003003003003,0.0,0.0,0.0,0.0,0.0,0.0
TACC3,0.0,0.0,0.15515515515515516,0.0,0.03225806451612903,0.5,0.10626702997275204,0.23300970873786409,0.0
NUDT17,0.0,0.0,0.017517517517517518,0.16666666666666666,0.0,0.0,0.010899182561307902,0.019417475728155338,0.16666666666666666
ABCA7,0.0,0.15384615384615385,0.2822822822822823,0.16666666666666666,0.06451612903225806,0.0,0.05994550408719346,0.0970873786407767,0.3333333333333333
LSM4,0.1111111111111111,0.15384615384615385,0.7087087087087087,0.3333333333333333,0.16129032258064516,0.5,0.1880108991825613,0.6310679611650486,0.6666666666666666
DNASE2,0.1111111111111111,0.23076923076923078,0.7377377377377378,0.16666666666666666,0.12903225806451613,0.0,0.09809264305177112,0.02912621359223301,0.0
CENPV,0.0,0.0,0.23723723723723725,0.0,0.06451612903225806,0.0,0.04904632152588556,0.009708737864077669,0.0
CABIN1,0.0,0.0,0.25125125125125125,0.0,0.16129032258064516,0.0,0.14168937329700274,0.2815533980582524,0.0
HIST1H2BC,0.2222222222222222,0.0,0.05205205205205205,0.0,0.04838709677419355,0.0,0.03814713896457766,0.05825242718446602,0.3333333333333333
B9D1,0.0,0.0,0.016516516516516516,0.0,0.0,0.5,0.0,0.0,0.0
AC002467.1,0.0,0.0,0.033533533533533534,0.0,0.0,0.0,0.010899182561307902,0.02912621359223301,0.0
SLC16A6,0.0,0.0,0.16016016016016016,0.0,0.08064516129032258,0.0,0.035422343324250684,0.04854368932038835,0.0
FOXK2,0.0,0.23076923076923078,0.18218218218218218,0.0,0.016129032258064516,0.0,0.04087193460490463,0.0970873786407767,0.3333333333333333
S100A10,0.5555555555555556,0.46153846153846156,0.9704704704704705,0.8333333333333334,0.6290322580645161,0.5,0.7166212534059946,0.9902912621359223,0.0
CPD,0.0,0.23076923076923078,0.3353353353353353,0.0,0.06451612903225806,0.0,0.11989100817438691,0.18446601941747573,0.0
CENPN,0.0,0.0,0.06256256256256257,0.0,0.0,0.0,0.04087193460490463,0.04854368932038835,0.0
OXNAD1,0.0,0.07692307692307693,0.07357357357357357,0.0,0.1935483870967742,0.0,0.23160762942779292,0.05825242718446602,0.0
GRB2,0.4444444444444444,0.46153846153846156,0.8713713713713713,0.3333333333333333,0.1935483870967742,0.5,0.23433242506811988,0.6504854368932039,0.5
BMF,0.0,0.0,0.03453453453453453,0.0,0.016129032258064516,0.0,0.008174386920980926,0.06796116504854369,0.0
MT-ATP6,1.0,1.0,0.9824824824824825,1.0,1.0,1.0,0.9945504087193461,1.0,1.0
RNF103,0.1111111111111111,0.23076923076923078,0.15265265265265265,0.0,0.016129032258064516,0.0,0.043596730245231606,0.07766990291262135,0.16666666666666666
PRDM11,0.1111111111111111,0.0,0.014014014014014014,0.0,0.016129032258064516,0.0,0.013623978201634877,0.02912621359223301,0.0
TTC4,0.0,0.07692307692307693,0.03003003003003003,0.0,0.0,0.0,0.01634877384196185,0.009708737864077669,0.0
SLC25A3,0.7777777777777778,0.5384615384615384,0.9169169169169169,0.6666666666666666,0.3548387096774194,0.5,0.44141689373297005,0.8543689320388349,0.5
KIZ,0.0,0.0,0.07257257257257257,0.16666666666666666,0.0,0.0,0.02452316076294278,0.05825242718446602,0.16666666666666666
PPP1R3B,0.0,0.0,0.06056056056056056,0.16666666666666666,0.016129032258064516,0.0,0.008174386920980926,0.04854368932038835,0.0
HILPDA,0.0,0.07692307692307693,0.32732732732732733,0.0,0.0,0.0,0.021798365122615803,0.05825242718446602,0.0
RHOQ,0.0,0.15384615384615385,0.6171171171171171,0.0,0.08064516129032258,0.5,0.07356948228882834,0.33980582524271846,0.0
LARP7,0.2222222222222222,0.15384615384615385,0.5840840840840841,0.0,0.1774193548387097,0.5,0.18256130790190736,0.32038834951456313,0.3333333333333333
PHB2,0.6666666666666666,0.46153846153846156,0.7462462462462462,0.6666666666666666,0.22580645161290322,0.0,0.22888283378746593,0.5436893203883495,0.6666666666666666
E2F1,0.0,0.0,0.008008008008008008,0.0,0.0,0.0,0.035422343324250684,0.019417475728155338,0.0
HSPA5,0.3333333333333333,0.3076923076923077,0.7817817817817818,0.6666666666666666,0.24193548387096775,0.5,0.23978201634877383,0.36893203883495146,0.3333333333333333
ZNF347,0.0,0.0,0.12212212212212212,0.0,0.016129032258064516,0.5,0.035422343324250684,0.13592233009708737,0.0
MT1M,0.0,0.0,0.04104104104104104,0.0,0.0,0.0,0.0027247956403269754,0.009708737864077669,0.0
HDAC8,0.1111111111111111,0.0,0.13563563563563563,0.0,0.016129032258064516,0.0,0.027247956403269755,0.11650485436893204,0.0
EXOC2,0.1111111111111111,0.0,0.16066066066066065,0.0,0.03225806451612903,0.0,0.05722070844686648,0.10679611650485436,0.0
CTPS2,0.0,0.0,0.04454454454454455,0.3333333333333333,0.016129032258064516,0.0,0.008174386920980926,0.009708737864077669,0.0
ZNF197,0.0,0.0,0.07507507507507508,0.0,0.0,0.0,0.01907356948228883,0.06796116504854369,0.0
DDX17,0.7777777777777778,0.5384615384615384,0.9284284284284284,0.6666666666666666,0.5645161290322581,1.0,0.662125340599455,0.912621359223301,1.0
NRDE2,0.2222222222222222,0.07692307692307693,0.22422422422422422,0.0,0.04838709677419355,0.0,0.07901907356948229,0.1941747572815534,0.0
CPNE3,0.0,0.07692307692307693,0.46346346346346345,0.0,0.16129032258064516,0.5,0.16893732970027248,0.3106796116504854,0.16666666666666666
DGUOK,0.2222222222222222,0.0,0.58008008008008,0.16666666666666666,0.24193548387096775,0.0,0.21525885558583105,0.33980582524271846,0.3333333333333333
STAU2,0.1111111111111111,0.07692307692307693,0.22822822822822822,0.16666666666666666,0.08064516129032258,0.5,0.09809264305177112,0.18446601941747573,0.16666666666666666
NUDT7,0.0,0.0,0.03453453453453453,0.0,0.0,0.0,0.010899182561307902,0.019417475728155338,0.16666666666666666
SPATA5,0.0,0.0,0.06856856856856856,0.0,0.016129032258064516,0.0,0.027247956403269755,0.009708737864077669,0.0
CAPS2,0.0,0.0,0.013513513513513514,0.0,0.0,0.0,0.0027247956403269754,0.0,0.0
PTPN1,0.2222222222222222,0.23076923076923078,0.44394394394394393,0.0,0.11290322580645161,1.0,0.2098092643051771,0.33980582524271846,0.3333333333333333
MSH6,0.1111111111111111,0.07692307692307693,0.0945945945945946,0.0,0.04838709677419355,0.5,0.04087193460490463,0.07766990291262135,0.0
NUDT6,0.0,0.0,0.08408408408408409,0.0,0.0,0.0,0.021798365122615803,0.06796116504854369,0.0
PEX3,0.0,0.07692307692307693,0.15815815815815815,0.0,0.016129032258064516,0.0,0.035422343324250684,0.07766990291262135,0.0
UHMK1,0.1111111111111111,0.5384615384615384,0.6426426426426426,0.16666666666666666,0.3064516129032258,0.0,0.24250681198910082,0.5242718446601942,0.0
PSMC4,0.0,0.15384615384615385,0.5305305305305306,0.3333333333333333,0.11290322580645161,0.5,0.19346049046321526,0.47572815533980584,0.3333333333333333
PTEN,0.5555555555555556,0.38461538461538464,0.5285285285285285,0.5,0.12903225806451613,0.0,0.17438692098092642,0.6213592233009708,0.3333333333333333
ZNF143,0.0,0.0,0.14114114114114115,0.0,0.016129032258064516,0.0,0.07356948228882834,0.11650485436893204,0.16666666666666666
STUB1,0.1111111111111111,0.38461538461538464,0.7097097097097097,0.3333333333333333,0.22580645161290322,0.5,0.29427792915531337,0.4854368932038835,0.5
GTPBP3,0.0,0.07692307692307693,0.10710710710710711,0.0,0.016129032258064516,0.0,0.03814713896457766,0.10679611650485436,0.0
DHODH,0.0,0.0,0.044044044044044044,0.0,0.016129032258064516,0.0,0.0326975476839237,0.04854368932038835,0.0
RAB5IF,0.1111111111111111,0.38461538461538464,0.7152152152152152,0.3333333333333333,0.14516129032258066,0.0,0.17983651226158037,0.3883495145631068,0.3333333333333333
GLDN,0.0,0.15384615384615385,0.5900900900900901,0.0,0.0,0.0,0.02997275204359673,0.04854368932038835,0.0
KLHL7,0.0,0.07692307692307693,0.14214214214214213,0.0,0.0,0.0,0.05994550408719346,0.04854368932038835,0.0
ATP2A3,0.2222222222222222,0.0,0.03403403403403404,0.6666666666666666,0.12903225806451613,0.0,0.16076294277929154,0.14563106796116504,0.5
AC097103.2,0.0,0.0,0.0075075075075075074,0.0,0.016129032258064516,0.0,0.0,0.0,0.0
AKT1,0.1111111111111111,0.15384615384615385,0.34234234234234234,0.16666666666666666,0.11290322580645161,0.0,0.1362397820163488,0.2524271844660194,0.16666666666666666
NUCKS1,0.2222222222222222,0.3076923076923077,0.8258258258258259,0.8333333333333334,0.45161290322580644,0.0,0.45231607629427795,0.7961165048543689,0.6666666666666666
CHD6,0.0,0.0,0.18118118118118118,0.3333333333333333,0.14516129032258066,0.0,0.11716621253405994,0.24271844660194175,0.0
RAPGEF1,0.2222222222222222,0.3076923076923077,0.5065065065065065,0.0,0.06451612903225806,0.0,0.1335149863760218,0.42718446601941745,0.3333333333333333
PARP9,0.2222222222222222,0.15384615384615385,0.5475475475475475,0.16666666666666666,0.16129032258064516,0.0,0.1335149863760218,0.49514563106796117,0.3333333333333333
LEPR,0.0,0.0,0.0990990990990991,0.16666666666666666,0.03225806451612903,0.0,0.005449591280653951,0.019417475728155338,0.0
EFR3A,0.2222222222222222,0.3076923076923077,0.6636636636636637,0.3333333333333333,0.11290322580645161,0.0,0.16348773841961853,0.42718446601941745,0.0
