,B,Epithelial,Macrophages,NK,Plasma,T,mDC,pDC
TMEM141,0.06666666666666667,0.38461538461538464,0.1799115603284902,0.0,0.0,0.12867647058823528,0.06521739130434782,0.6666666666666666
FEM1C,0.0,0.15384615384615385,0.07694251421351864,0.0,0.0,0.04411764705882353,0.008695652173913044,0.0
TIMM10,0.06666666666666667,0.23076923076923078,0.2693619709412508,0.0,0.0,0.25735294117647056,0.11739130434782609,0.0
RPS5,1.0,1.0,0.9821857233101705,1.0,1.0,0.9301470588235294,0.9652173913043478,1.0
MAP3K3,0.06666666666666667,0.23076923076923078,0.01831964624131396,0.2,0.0,0.022058823529411766,0.021739130434782608,0.0
PRDM4,0.0,0.0,0.024636765634870498,0.0,0.0,0.03308823529411765,0.021739130434782608,0.0
STK40,0.0,0.15384615384615385,0.09703095388502843,0.0,0.0,0.04411764705882353,0.030434782608695653,0.3333333333333333
MTMR1,0.0,0.0,0.017561591914087175,0.0,0.0,0.01838235294117647,0.013043478260869565,0.3333333333333333
S100A9,0.2,0.7692307692307693,0.942008843967151,0.2,1.0,0.5845588235294118,0.3521739130434783,0.6666666666666666
CD109,0.0,0.0,0.07125710675931775,0.0,0.0,0.08823529411764706,0.004347826086956522,0.0
EXOSC8,0.0,0.3076923076923077,0.08186986734049273,0.0,0.0,0.14338235294117646,0.034782608695652174,0.0
EIF4E2,0.13333333333333333,0.15384615384615385,0.2755527479469362,0.2,0.0,0.19117647058823528,0.19130434782608696,0.0
AC073111.5,0.06666666666666667,0.0,0.007454200884396715,0.0,0.0,0.011029411764705883,0.017391304347826087,0.0
ARL6IP5,0.26666666666666666,0.46153846153846156,0.6505369551484523,0.2,0.0,0.43014705882352944,0.41739130434782606,0.0
KDM1B,0.0,0.15384615384615385,0.04535691724573594,0.0,0.0,0.03308823529411765,0.02608695652173913,0.3333333333333333
MAST3,0.0,0.07692307692307693,0.05483259633607075,0.0,0.0,0.03308823529411765,0.008695652173913044,0.0
SPCS3,0.2,0.3076923076923077,0.3826910928616551,0.2,0.0,0.3088235294117647,0.13478260869565217,0.6666666666666666
BMI1,0.06666666666666667,0.07692307692307693,0.0574857864813645,0.0,0.0,0.04044117647058824,0.043478260869565216,0.3333333333333333
MRPL52,0.3333333333333333,0.6153846153846154,0.4655716993051169,0.0,0.0,0.35661764705882354,0.24782608695652175,0.3333333333333333
TENT5C,0.0,0.0,0.002147820593809223,0.0,0.0,0.014705882352941176,0.0,0.0
ATP5S,0.06666666666666667,0.0,0.10751737207833229,0.0,0.0,0.09191176470588236,0.034782608695652174,0.0
SEL1L3,0.06666666666666667,0.15384615384615385,0.06607706885660139,0.2,0.0,0.04779411764705882,0.06956521739130435,0.3333333333333333
ANO8,0.0,0.0,0.0055590650663297535,0.0,0.0,0.0,0.0,0.0
ZNF101,0.0,0.07692307692307693,0.016045483259633606,0.0,0.0,0.03676470588235294,0.017391304347826087,0.0
HLX,0.0,0.07692307692307693,0.012507896399241946,0.0,0.0,0.007352941176470588,0.04782608695652174,0.0
YJU2,0.0,0.07692307692307693,0.03638660770688566,0.0,0.0,0.03308823529411765,0.021739130434782608,0.0
MFSD12,0.06666666666666667,0.07692307692307693,0.11257106759317752,0.0,0.0,0.04779411764705882,0.034782608695652174,0.0
GSTCD,0.06666666666666667,0.07692307692307693,0.011749842072015161,0.0,0.0,0.014705882352941176,0.008695652173913044,0.0
CDK8,0.0,0.0,0.01819330385344283,0.0,0.0,0.011029411764705883,0.004347826086956522,0.0
PACS2,0.06666666666666667,0.15384615384615385,0.06228679722046747,0.0,0.0,0.022058823529411766,0.021739130434782608,0.0
TMEM127,0.0,0.07692307692307693,0.16980416929879974,0.0,0.0,0.09926470588235294,0.043478260869565216,0.3333333333333333
SDHAF1,0.0,0.07692307692307693,0.057612128869235626,0.0,0.0,0.03676470588235294,0.0391304347826087,0.0
PPP2R1B,0.0,0.15384615384615385,0.04005053695514845,0.0,0.0,0.014705882352941176,0.004347826086956522,0.0
NUTF2,0.0,0.3076923076923077,0.16778269109286165,0.0,0.0,0.15808823529411764,0.09130434782608696,0.3333333333333333
RRM2,0.0,0.0,0.0034112444725205304,0.0,0.0,0.22058823529411764,0.0,0.0
RBM17,0.26666666666666666,0.6923076923076923,0.1954516740366393,0.2,0.0,0.20220588235294118,0.11739130434782609,0.3333333333333333
IRF2,0.0,0.23076923076923078,0.2189513581806696,0.2,0.0,0.14338235294117646,0.10869565217391304,0.0
SLC16A3,0.06666666666666667,0.38461538461538464,0.4750473783954517,0.2,0.0,0.2426470588235294,0.19130434782608696,0.3333333333333333
PRKCH,0.0,0.07692307692307693,0.05609602021478206,0.2,0.0,0.10294117647058823,0.008695652173913044,0.0
GXYLT1,0.06666666666666667,0.07692307692307693,0.05445356917245736,0.0,0.0,0.051470588235294115,0.030434782608695653,0.0
MRPS17,0.0,0.15384615384615385,0.10524320909665193,0.0,0.0,0.07352941176470588,0.034782608695652174,0.0
PEX14,0.0,0.3076923076923077,0.09134554643082754,0.2,0.0,0.05514705882352941,0.008695652173913044,0.0
ANKRD28,0.0,0.38461538461538464,0.1346809854706254,0.0,0.0,0.10661764705882353,0.030434782608695653,0.0
P2RY14,0.06666666666666667,0.0,0.004674668351231839,0.0,0.0,0.0,0.09565217391304348,0.3333333333333333
SMNDC1,0.06666666666666667,0.07692307692307693,0.13619709412507897,0.0,0.0,0.09926470588235294,0.08260869565217391,0.3333333333333333
NRIP1,0.06666666666666667,0.07692307692307693,0.19204042956411876,0.0,0.0,0.11764705882352941,0.021739130434782608,0.3333333333333333
LINC01534,0.0,0.0,0.0040429564118761845,0.0,0.0,0.003676470588235294,0.0,0.0
SRSF7,0.26666666666666666,0.6153846153846154,0.33417561591914086,0.4,1.0,0.3786764705882353,0.1826086956521739,0.3333333333333333
TGM2,0.0,0.38461538461538464,0.3903979785217941,0.0,1.0,0.21691176470588236,0.043478260869565216,0.3333333333333333
UPF3B,0.0,0.07692307692307693,0.10650663297536324,0.0,0.0,0.1213235294117647,0.05217391304347826,0.0
VPS13B,0.0,0.07692307692307693,0.030322173089071383,0.0,0.0,0.022058823529411766,0.017391304347826087,0.0
TMEM260,0.0,0.07692307692307693,0.03133291219204043,0.0,0.0,0.04411764705882353,0.02608695652173913,0.0
YPEL2,0.0,0.3076923076923077,0.08363866077068857,0.4,0.0,0.051470588235294115,0.030434782608695653,0.0
RP2,0.0,0.15384615384615385,0.11446620341124447,0.0,0.0,0.09191176470588236,0.05217391304347826,0.0
CCDC130,0.0,0.07692307692307693,0.04712571067593178,0.0,0.0,0.04044117647058824,0.017391304347826087,0.0
CSTF2,0.0,0.0,0.016171825647504738,0.0,0.0,0.007352941176470588,0.008695652173913044,0.0
ZSCAN32,0.0,0.07692307692307693,0.021857233101705623,0.2,0.0,0.014705882352941176,0.004347826086956522,0.0
PDSS2,0.0,0.07692307692307693,0.03979785217940619,0.0,0.0,0.022058823529411766,0.008695652173913044,0.3333333333333333
ARPC5,0.4,0.38461538461538464,0.7888818698673405,0.2,0.0,0.5845588235294118,0.4826086956521739,0.3333333333333333
M6PR,0.0,0.23076923076923078,0.36601389766266584,0.0,0.0,0.27205882352941174,0.23043478260869565,0.0
FUK,0.0,0.0,0.016045483259633606,0.0,0.0,0.007352941176470588,0.0,0.0
ZNF182,0.0,0.0,0.01162349968414403,0.0,0.0,0.01838235294117647,0.004347826086956522,0.0
TMEM8A,0.0,0.07692307692307693,0.04902084649399874,0.0,0.0,0.04411764705882353,0.008695652173913044,0.0
CYTH2,0.06666666666666667,0.23076923076923078,0.08869235628553379,0.0,0.0,0.11397058823529412,0.04782608695652174,0.0
U91328.1,0.0,0.0,0.0016424510423247,0.0,0.0,0.0,0.0,0.0
NMRK1,0.06666666666666667,0.23076923076923078,0.08502842703727101,0.0,0.0,0.058823529411764705,0.043478260869565216,0.0
CHCHD10,0.4,0.6153846153846154,0.6958938723941882,0.2,1.0,0.36764705882352944,0.2608695652173913,0.6666666666666666
ZW10,0.0,0.0,0.022109917877447885,0.0,0.0,0.025735294117647058,0.017391304347826087,0.0
UBE2G1,0.06666666666666667,0.3076923076923077,0.10031585596967783,0.0,0.0,0.08455882352941177,0.0782608695652174,0.0
FBXL12,0.0,0.0,0.03297536323436513,0.0,0.0,0.022058823529411766,0.017391304347826087,0.0
MAGIX,0.0,0.23076923076923078,0.011370814908401769,0.0,0.0,0.003676470588235294,0.0,0.0
DCAF7,0.0,0.46153846153846156,0.24864181933038534,0.2,0.0,0.21323529411764705,0.10434782608695652,0.3333333333333333
SPA17,0.0,0.8461538461538461,0.04042956411876184,0.0,0.0,0.04779411764705882,0.004347826086956522,0.0
PEMT,0.0,0.15384615384615385,0.05672773215413771,0.0,0.0,0.03308823529411765,0.008695652173913044,0.0
CYB5R3,0.13333333333333333,0.23076923076923078,0.41895135818066964,0.2,0.0,0.30514705882352944,0.1782608695652174,0.6666666666666666
BAZ1B,0.13333333333333333,0.15384615384615385,0.09324068224889451,0.0,0.0,0.13602941176470587,0.08260869565217391,0.0
ATXN7,0.0,0.0,0.011244472520530638,0.0,0.0,0.014705882352941176,0.017391304347826087,0.0
CD7,0.0,0.0,0.012255211623499684,0.4,0.0,0.0661764705882353,0.017391304347826087,0.0
GNA15,0.0,0.0,0.11370814908401769,0.0,0.0,0.0625,0.0782608695652174,0.0
FYTTD1,0.13333333333333333,0.15384615384615385,0.16626658243840808,0.0,0.0,0.1213235294117647,0.1608695652173913,0.3333333333333333
RBBP6,0.06666666666666667,0.23076923076923078,0.10094756790903348,0.0,0.0,0.14338235294117646,0.05217391304347826,0.0
NASP,0.13333333333333333,0.46153846153846156,0.1133291219204043,0.0,0.0,0.20955882352941177,0.08695652173913043,0.0
ZNF516,0.0,0.23076923076923078,0.0229943145925458,0.0,0.0,0.014705882352941176,0.043478260869565216,0.0
MARCH9,0.06666666666666667,0.0,0.004674668351231839,0.0,0.0,0.011029411764705883,0.013043478260869565,0.0
RPS6,0.9333333333333333,0.9230769230769231,0.9898926089703095,1.0,1.0,1.0,0.991304347826087,1.0
CDKN1C,0.0,0.0,0.004927353126974099,0.0,0.0,0.003676470588235294,0.021739130434782608,0.0
HYOU1,0.06666666666666667,0.15384615384615385,0.03891345546430827,0.0,0.0,0.04779411764705882,0.0,0.0
ZNF605,0.0,0.0,0.03145925457991156,0.0,0.0,0.03308823529411765,0.013043478260869565,0.0
DSTYK,0.13333333333333333,0.15384615384615385,0.034996841440303225,0.0,0.0,0.007352941176470588,0.021739130434782608,0.0
TMEM39A,0.0,0.15384615384615385,0.029185091598231207,0.0,0.0,0.029411764705882353,0.013043478260869565,0.0
NEK11,0.0,0.23076923076923078,0.007959570435881238,0.0,0.0,0.007352941176470588,0.0,0.0
SLC29A3,0.13333333333333333,0.15384615384615385,0.09374605180037902,0.0,1.0,0.04044117647058824,0.043478260869565216,0.0
PUS1,0.0,0.07692307692307693,0.032596336070751734,0.2,0.0,0.014705882352941176,0.004347826086956522,0.3333333333333333
ZNF563,0.0,0.0,0.013897662665824383,0.0,0.0,0.007352941176470588,0.004347826086956522,0.0
NFYC-AS1,0.0,0.0,0.0016424510423247,0.0,0.0,0.011029411764705883,0.0,0.0
PCM1,0.13333333333333333,0.6153846153846154,0.1954516740366393,0.4,0.0,0.1948529411764706,0.1,0.0
NUTM2B-AS1,0.0,0.23076923076923078,0.12406822488945041,0.2,0.0,0.14705882352941177,0.09565217391304348,0.0
MMP25-AS1,0.0,0.07692307692307693,0.0040429564118761845,0.0,0.0,0.022058823529411766,0.0,0.0
FAM122A,0.06666666666666667,0.0,0.06291850915982312,0.0,0.0,0.06985294117647059,0.02608695652173913,0.0
INTS13,0.0,0.0,0.031964624131396085,0.0,0.0,0.04044117647058824,0.017391304347826087,0.0
DMXL1,0.06666666666666667,0.15384615384615385,0.05508528111181301,0.0,0.0,0.029411764705882353,0.021739130434782608,0.0
MCUB,0.06666666666666667,0.0,0.17738471257106758,0.4,0.0,0.1948529411764706,0.04782608695652174,0.0
SLC25A13,0.0,0.07692307692307693,0.043588123815540114,0.0,0.0,0.022058823529411766,0.021739130434782608,0.0
SMCO4,0.13333333333333333,0.07692307692307693,0.5672773215413771,0.0,0.0,0.3272058823529412,0.20869565217391303,0.0
AC016027.1,0.0,0.0,0.002147820593809223,0.0,0.0,0.0,0.0,0.0
LDLRAD3,0.0,0.0,0.03550221099178774,0.0,0.0,0.029411764705882353,0.013043478260869565,0.0
AL590617.2,0.0,0.0,0.057612128869235626,0.0,0.0,0.04044117647058824,0.021739130434782608,0.0
NEDD9,0.06666666666666667,0.15384615384615385,0.0229943145925458,0.0,0.0,0.029411764705882353,0.004347826086956522,0.0
IFNGR2,0.06666666666666667,0.23076923076923078,0.2780795957043588,0.0,0.0,0.1948529411764706,0.1826086956521739,0.0
POGZ,0.0,0.23076923076923078,0.10953885028427038,0.2,0.0,0.14705882352941177,0.05217391304347826,0.0
AARSD1,0.06666666666666667,0.0,0.025521162349968415,0.2,0.0,0.029411764705882353,0.008695652173913044,0.0
COLGALT1,0.06666666666666667,0.23076923076923078,0.2972836386607707,0.4,0.0,0.17647058823529413,0.06086956521739131,0.0
ARHGEF11,0.0,0.07692307692307693,0.047757422615287426,0.0,0.0,0.029411764705882353,0.013043478260869565,0.0
LTBP4,0.0,0.0,0.02362602653190145,0.0,0.0,0.029411764705882353,0.004347826086956522,0.0
CSF1R,0.13333333333333333,0.15384615384615385,0.23133291219204044,0.0,0.0,0.10661764705882353,0.18695652173913044,0.3333333333333333
YTHDC2,0.06666666666666667,0.15384615384615385,0.04333543903979785,0.0,0.0,0.04779411764705882,0.021739130434782608,0.0
USP11,0.0,0.38461538461538464,0.08881869867340493,0.2,0.0,0.07720588235294118,0.017391304347826087,0.6666666666666666
MORC2,0.0,0.23076923076923078,0.009475679090334808,0.0,0.0,0.011029411764705883,0.008695652173913044,0.0
SLC7A8,0.0,0.23076923076923078,0.14137713202779534,0.0,0.0,0.06985294117647059,0.004347826086956522,0.3333333333333333
XRN2,0.26666666666666666,0.38461538461538464,0.2745420088439672,0.0,0.0,0.19117647058823528,0.1,0.0
ZNF557,0.0,0.0,0.04371446620341125,0.0,0.0,0.025735294117647058,0.017391304347826087,0.0
SLC25A10,0.0,0.07692307692307693,0.003790271636133923,0.0,0.0,0.011029411764705883,0.0,0.0
ZC2HC1C,0.0,0.07692307692307693,0.0024005053695514847,0.0,0.0,0.014705882352941176,0.0,0.0
HAGHL,0.0,0.5384615384615384,0.05015792798483892,0.0,0.0,0.029411764705882353,0.0,0.0
NDC1,0.0,0.0,0.025521162349968415,0.0,0.0,0.06985294117647059,0.017391304347826087,0.0
HSD17B10,0.06666666666666667,0.23076923076923078,0.34883133291219204,0.4,0.0,0.25735294117647056,0.12608695652173912,0.6666666666666666
CTBS,0.06666666666666667,0.15384615384615385,0.2624131396083386,0.0,0.0,0.1875,0.08260869565217391,0.3333333333333333
ANKRD52,0.0,0.15384615384615385,0.02640555906506633,0.0,0.0,0.014705882352941176,0.004347826086956522,0.0
PSMD13,0.2,0.0,0.20770688566013898,0.2,0.0,0.16176470588235295,0.09565217391304348,0.0
