,B,Epithelial,Macrophages,NK,T,mDC,pDC
FBXO48,0.0,0.0,0.01435225985144152,0.0,0.03773584905660377,0.008695652173913044,0.0
ABHD17B,0.2,0.06060606060606061,0.009316379201812917,0.0,0.03773584905660377,0.0,0.0
LYZ,1.0,1.0,0.9998741029837593,1.0,1.0,1.0,1.0
IFT52,0.0,0.09090909090909091,0.030467077930253054,0.0,0.018867924528301886,0.0,0.0
AC012360.3,0.0,0.0,0.006798438876998615,0.0,0.03773584905660377,0.008695652173913044,0.0
NAPRT,0.0,0.15151515151515152,0.13445801334508373,0.0,0.2830188679245283,0.09565217391304348,0.3333333333333333
LZIC,0.0,0.030303030303030304,0.08145536950774267,0.0,0.1509433962264151,0.05217391304347826,0.0
MRPS33,0.4,0.15151515151515152,0.15837844643081958,0.0,0.16981132075471697,0.08695652173913043,0.0
RARS2,0.0,0.06060606060606061,0.02845272567040161,0.0,0.0,0.017391304347826087,0.3333333333333333
SF3A1,0.0,0.06060606060606061,0.04985521843132318,0.0,0.05660377358490566,0.02608695652173913,0.0
MTRNR2L1,0.0,0.0,0.0011330731461664358,0.0,0.0,0.0,0.0
HGH1,0.0,0.0,0.00692433589323933,0.0,0.0,0.008695652173913044,0.0
FAM117B,0.0,0.06060606060606061,0.018380964371144403,0.0,0.0,0.008695652173913044,0.0
CORO1C,0.2,0.06060606060606061,0.270426790885056,0.0,0.4716981132075472,0.0782608695652174,0.6666666666666666
GZMB,0.0,0.0,0.0007553820974442906,1.0,0.0,0.0,0.0
ZNF514,0.2,0.030303030303030304,0.015233538965126527,0.0,0.018867924528301886,0.017391304347826087,0.0
FAM104B,0.0,0.18181818181818182,0.03701372277477024,0.0,0.05660377358490566,0.017391304347826087,0.3333333333333333
RASSF8,0.0,0.0,0.028578622686642328,0.0,0.05660377358490566,0.008695652173913044,0.0
PPID,0.0,0.06060606060606061,0.066725418607579,0.0,0.09433962264150944,0.034782608695652174,0.0
F13A1,0.0,0.0,0.0005035880649628604,0.0,0.0,0.017391304347826087,0.0
EP400,0.0,0.12121212121212122,0.02492760921566159,0.0,0.018867924528301886,0.008695652173913044,0.0
LINC00472,0.0,0.0,0.0022661462923328716,0.0,0.0,0.0,0.0
ADPGK-AS1,0.0,0.0,0.002769734357295732,0.0,0.0,0.0,0.0
TIMM29,0.2,0.0,0.022661462923328716,0.0,0.018867924528301886,0.0,0.0
SOX13,0.0,0.030303030303030304,0.0073020269419614755,0.0,0.018867924528301886,0.0,0.0
MFSD14C,0.0,0.12121212121212122,0.04481933778169457,1.0,0.07547169811320754,0.043478260869565216,0.0
FNIP1,0.0,0.0,0.06282261110411683,0.0,0.07547169811320754,0.02608695652173913,0.3333333333333333
RUBCN,0.0,0.0,0.025808888329346594,0.0,0.018867924528301886,0.0,0.0
GTF2H5,0.2,0.42424242424242425,0.2961097821981619,1.0,0.32075471698113206,0.16521739130434782,0.3333333333333333
AC034236.2,0.0,0.0,0.0032733224222585926,0.0,0.0,0.0,0.0
SH2D3C,0.0,0.0,0.010575349364220069,0.0,0.03773584905660377,0.0,0.3333333333333333
YIPF1,0.0,0.0,0.029459901800327332,0.0,0.03773584905660377,0.017391304347826087,0.3333333333333333
ZNF844,0.0,0.0,0.014855847916404381,0.0,0.0,0.0,0.0
ADGRE1,0.0,0.06060606060606061,0.12274959083469722,0.0,0.07547169811320754,0.06086956521739131,0.3333333333333333
CD2,0.0,0.0,0.012967392672793655,0.0,0.07547169811320754,0.017391304347826087,0.0
BLOC1S6,0.0,0.09090909090909091,0.09580762935918419,0.0,0.05660377358490566,0.02608695652173913,0.3333333333333333
DHX38,0.0,0.06060606060606061,0.022787359939569433,0.0,0.03773584905660377,0.017391304347826087,0.0
PNO1,0.0,0.09090909090909091,0.04406395568425028,0.0,0.07547169811320754,0.0,0.0
EGFL7,0.0,0.030303030303030304,0.027319652524235176,0.0,0.018867924528301886,0.008695652173913044,0.0
PHF7,0.0,0.0,0.00692433589323933,0.0,0.07547169811320754,0.008695652173913044,0.0
SBNO1,0.0,0.24242424242424243,0.05866800956817324,0.0,0.09433962264150944,0.008695652173913044,0.0
CCHCR1,0.0,0.030303030303030304,0.007553820974442906,0.0,0.03773584905660377,0.0,0.0
SCAMP4,0.0,0.06060606060606061,0.023416845020773007,0.0,0.03773584905660377,0.017391304347826087,0.0
SLC17A9,0.0,0.0,0.005161777665869319,0.0,0.0,0.0,0.0
TIMP4,0.0,0.030303030303030304,0.0015107641948885811,0.0,0.0,0.0,0.0
DTWD2,0.0,0.030303030303030304,0.010323555331738638,0.0,0.018867924528301886,0.008695652173913044,0.0
TMEM80,0.0,0.09090909090909091,0.04633010197658315,0.0,0.03773584905660377,0.034782608695652174,0.0
TCTEX1D4,0.0,0.30303030303030304,0.001258970162407151,0.0,0.0,0.0,0.3333333333333333
LINC02166,0.0,0.18181818181818182,0.0003776910487221453,0.0,0.0,0.0,0.0
GNAS,0.0,0.48484848484848486,0.4855847916404381,1.0,0.5471698113207547,0.30434782608695654,0.6666666666666666
NCBP2-AS2,0.0,0.06060606060606061,0.03638423769356666,0.0,0.07547169811320754,0.043478260869565216,0.0
YIF1A,0.0,0.18181818181818182,0.11708422510386504,0.0,0.16981132075471697,0.05217391304347826,0.0
SIGMAR1,0.0,0.030303030303030304,0.024549918166939442,0.0,0.03773584905660377,0.017391304347826087,0.0
RPL7L1,0.0,0.030303030303030304,0.07931512023165051,0.0,0.16981132075471697,0.06956521739130435,0.3333333333333333
THEMIS2,0.2,0.09090909090909091,0.1651768853078182,0.0,0.05660377358490566,0.12173913043478261,0.0
DEFB1,0.0,0.0,0.023416845020773007,0.0,0.07547169811320754,0.0,0.0
FAM98A,0.0,0.15151515151515152,0.02694196147551303,0.0,0.018867924528301886,0.017391304347826087,0.0
LPCAT3,0.0,0.030303030303030304,0.042301397456880274,0.0,0.11320754716981132,0.02608695652173913,0.0
DAZAP1,0.2,0.12121212121212122,0.0625708170716354,0.0,0.09433962264150944,0.043478260869565216,0.0
SLC9A3R1,0.0,0.15151515151515152,0.048344454236434596,0.0,0.1320754716981132,0.017391304347826087,0.3333333333333333
MINK1,0.2,0.030303030303030304,0.09631121742414704,0.0,0.1320754716981132,0.05217391304347826,0.0
BNIP2,0.0,0.06060606060606061,0.23442024424021152,0.0,0.32075471698113206,0.1565217391304348,0.3333333333333333
RPS3A,0.8,0.9393939393939394,0.9787234042553191,1.0,1.0,0.9826086956521739,1.0
LONRF1,0.0,0.030303030303030304,0.01737378824121868,0.0,0.03773584905660377,0.017391304347826087,0.0
LYSMD3,0.0,0.0,0.02895631373536447,0.0,0.0,0.06086956521739131,0.0
SIGLEC1,0.2,0.06060606060606061,0.08384741281631625,0.0,0.09433962264150944,0.02608695652173913,0.3333333333333333
ARHGAP30,0.6,0.09090909090909091,0.16693944353518822,1.0,0.1509433962264151,0.08695652173913043,0.3333333333333333
TAF1B,0.0,0.06060606060606061,0.034495782449955936,0.0,0.11320754716981132,0.0,0.0
SASH3,0.0,0.09090909090909091,0.10713836082084854,0.0,0.1320754716981132,0.05217391304347826,0.0
CHERP,0.0,0.0,0.015233538965126527,0.0,0.018867924528301886,0.008695652173913044,0.0
MOCS2,0.0,0.18181818181818182,0.10033992194384993,0.0,0.11320754716981132,0.0782608695652174,0.0
ZNF449,0.0,0.0,0.006798438876998615,0.0,0.0,0.017391304347826087,0.0
ERCC6L2,0.0,0.030303030303030304,0.02543119728062445,0.0,0.03773584905660377,0.008695652173913044,0.0
IL10RB-DT,0.0,0.0,0.06030467077930253,0.0,0.05660377358490566,0.02608695652173913,0.0
MBOAT2,0.0,0.12121212121212122,0.0001258970162407151,0.0,0.0,0.0,0.0
HACD2,0.0,0.030303030303030304,0.028830416719123758,0.0,0.03773584905660377,0.02608695652173913,0.0
INTS6-AS1,0.0,0.0,0.0035251164547400226,0.0,0.0,0.0,0.0
CCDC32,0.0,0.06060606060606061,0.06030467077930253,0.0,0.05660377358490566,0.034782608695652174,0.3333333333333333
MYL12A,0.6,0.5454545454545454,0.7882412186831173,1.0,0.9056603773584906,0.6260869565217392,1.0
ARVCF,0.0,0.030303030303030304,0.0010071761299257208,0.0,0.0,0.0,0.0
ZFP90,0.0,0.0,0.021402492760921567,0.0,0.018867924528301886,0.008695652173913044,0.0
CFAP53,0.0,0.36363636363636365,0.0030215283897771623,0.0,0.0,0.008695652173913044,0.0
PTER,0.0,0.030303030303030304,0.03487347349867808,0.0,0.018867924528301886,0.02608695652173913,0.0
SIDT2,0.0,0.09090909090909091,0.09958453984640564,0.0,0.09433962264150944,0.043478260869565216,0.0
BTBD10,0.0,0.06060606060606061,0.02794913760543875,0.0,0.018867924528301886,0.008695652173913044,0.0
IGHA1,0.2,0.0,0.001258970162407151,0.0,0.0,0.008695652173913044,0.0
KAZN,0.0,0.09090909090909091,0.01901044945234798,0.0,0.0,0.008695652173913044,0.0
PDIA6,0.0,0.30303030303030304,0.22460027697343574,0.0,0.33962264150943394,0.08695652173913043,0.3333333333333333
SHISA5,0.0,0.15151515151515152,0.11632884300642075,1.0,0.16981132075471697,0.0782608695652174,0.0
GID4,0.0,0.0,0.01258970162407151,0.0,0.018867924528301886,0.008695652173913044,0.0
BAX,0.2,0.18181818181818182,0.42074782827646984,0.0,0.49056603773584906,0.3130434782608696,0.6666666666666666
HS1BP3,0.0,0.06060606060606061,0.023920433085735868,0.0,0.018867924528301886,0.02608695652173913,0.0
SOAT1,0.0,0.15151515151515152,0.21238826639808636,0.0,0.33962264150943394,0.12173913043478261,0.3333333333333333
CPEB3,0.0,0.06060606060606061,0.01775147928994083,0.0,0.05660377358490566,0.008695652173913044,0.0
SIPA1,0.0,0.030303030303030304,0.03386629736875236,0.0,0.09433962264150944,0.017391304347826087,0.0
ZNF442,0.0,0.0,0.004406395568425028,0.0,0.0,0.0,0.0
URM1,0.0,0.15151515151515152,0.06093415586050611,0.0,0.03773584905660377,0.02608695652173913,0.0
SFMBT1,0.0,0.0,0.01775147928994083,0.0,0.03773584905660377,0.0,0.0
G6PD,0.0,0.030303030303030304,0.1417600402870452,0.0,0.1509433962264151,0.043478260869565216,0.0
FADD,0.0,0.0,0.02568299131310588,0.0,0.03773584905660377,0.02608695652173913,0.0
HIST1H2BN,0.0,0.0,0.0006294850812035755,0.0,0.07547169811320754,0.0,0.0
PRKAR1B,0.0,0.0,0.007050232909480045,0.0,0.0,0.008695652173913044,0.0
UGCG,0.4,0.30303030303030304,0.09769608460279491,0.0,0.03773584905660377,0.02608695652173913,0.0
IL17RC,0.0,0.06060606060606061,0.02052121364723656,0.0,0.018867924528301886,0.008695652173913044,0.0
FBLIM1,0.0,0.0,0.0008812791136850056,0.0,0.0,0.0,0.0
ZNF721,0.0,0.0,0.03386629736875236,0.0,0.05660377358490566,0.008695652173913044,0.0
TPD52,0.0,0.030303030303030304,0.014226362835200805,0.0,0.018867924528301886,0.0,0.0
RHBDD2,0.0,0.15151515151515152,0.18066221830542617,1.0,0.20754716981132076,0.08695652173913043,0.0
IRF7,0.0,0.030303030303030304,0.05363212891854463,0.0,0.03773584905660377,0.017391304347826087,0.0
UBL3,0.0,0.3333333333333333,0.1267782953544001,0.0,0.09433962264150944,0.10434782608695652,0.3333333333333333
ACP5,0.8,0.6060606060606061,0.8694447941583785,1.0,0.7358490566037735,0.5739130434782609,1.0
TECPR1,0.0,0.030303030303030304,0.025557094296865163,0.0,0.07547169811320754,0.02608695652173913,0.0
RPS6KB1,0.0,0.06060606060606061,0.020898904695958707,0.0,0.0,0.017391304347826087,0.0
SRXN1,0.0,0.0,0.004658189600906458,0.0,0.018867924528301886,0.0,0.0
C12ORF75,0.0,0.6060606060606061,0.0020143522598514416,0.0,0.0,0.0,0.0
PDPR,0.0,0.06060606060606061,0.02127659574468085,0.0,0.05660377358490566,0.0,0.0
ARFGAP2,0.0,0.0,0.03713961979101095,0.0,0.05660377358490566,0.008695652173913044,0.0
SPCS2,0.2,0.2727272727272727,0.39015485332997607,0.0,0.4339622641509434,0.24347826086956523,0.0
TRAPPC12,0.0,0.06060606060606061,0.04544882286289815,0.0,0.03773584905660377,0.02608695652173913,0.0
CENPA,0.0,0.0,0.0011330731461664358,0.0,0.18867924528301888,0.0,0.0
C1ORF216,0.0,0.0,0.010197658315497923,0.0,0.018867924528301886,0.0,0.0
EXOSC3,0.0,0.0,0.03688782575852952,0.0,0.03773584905660377,0.02608695652173913,0.0
CP,0.0,0.2727272727272727,0.0005035880649628604,0.0,0.0,0.0,0.0
TBC1D32,0.0,0.0,0.003776910487221453,0.0,0.018867924528301886,0.0,0.0
OAT,0.0,0.2727272727272727,0.09605942339166562,0.0,0.07547169811320754,0.02608695652173913,0.0
RSBN1,0.0,0.09090909090909091,0.06030467077930253,0.0,0.07547169811320754,0.02608695652173913,0.0
ANKRD40,0.0,0.09090909090909091,0.03638423769356666,0.0,0.11320754716981132,0.034782608695652174,0.3333333333333333
GPBP1,0.2,0.2727272727272727,0.14050107012463806,0.0,0.24528301886792453,0.08695652173913043,0.3333333333333333
KYAT3,0.0,0.0,0.030844768978975198,0.0,0.018867924528301886,0.017391304347826087,0.0
ST3GAL4,0.0,0.0,0.0030215283897771623,0.0,0.0,0.0,0.0
EXOSC9,0.0,0.0,0.036132443661085235,0.0,0.05660377358490566,0.017391304347826087,0.0
POLDIP2,0.0,0.030303030303030304,0.04645599899282387,0.0,0.05660377358490566,0.034782608695652174,0.0
DENR,0.0,0.06060606060606061,0.12551932519199294,0.0,0.18867924528301888,0.043478260869565216,0.0
LMO7,0.0,0.24242424242424243,0.0036510134709807377,0.0,0.03773584905660377,0.008695652173913044,0.0
RASA3,0.0,0.09090909090909091,0.014981744932645097,0.0,0.0,0.0,0.0
SHCBP1,0.0,0.0,0.001384867178647866,0.0,0.18867924528301888,0.0,0.0
CEACAM3,0.0,0.0,0.007553820974442906,0.0,0.0,0.008695652173913044,0.0
SKIV2L,0.2,0.030303030303030304,0.021402492760921567,0.0,0.07547169811320754,0.02608695652173913,0.0
ACP2,0.2,0.06060606060606061,0.058416215535691804,0.0,0.0,0.008695652173913044,0.0
LAMTOR5,0.2,0.5151515151515151,0.5325443786982249,1.0,0.5283018867924528,0.30434782608695654,0.3333333333333333
STAC,0.2,0.09090909090909091,0.0842251038650384,0.0,0.11320754716981132,0.034782608695652174,0.3333333333333333
UBXN2B,0.2,0.030303030303030304,0.0699987410298376,0.0,0.07547169811320754,0.05217391304347826,0.0
SMYD2,0.0,0.12121212121212122,0.03902807503462168,0.0,0.018867924528301886,0.008695652173913044,0.0
ZNF276,0.2,0.09090909090909091,0.01976583154979227,0.0,0.018867924528301886,0.008695652173913044,0.0
TUBA4A,0.0,0.06060606060606061,0.001384867178647866,0.0,0.03773584905660377,0.008695652173913044,0.0
LINC00467,0.0,0.2727272727272727,0.0800705023290948,0.0,0.11320754716981132,0.034782608695652174,0.0
PAK2,0.2,0.15151515151515152,0.24084099206848797,0.0,0.3018867924528302,0.09565217391304348,0.3333333333333333
AP1B1,0.0,0.06060606060606061,0.0708800201435226,0.0,0.1320754716981132,0.06956521739130435,0.0
UBE2L3,0.6,0.30303030303030304,0.3235553317386378,0.0,0.4528301886792453,0.25217391304347825,0.3333333333333333
ATP5PB,0.2,0.36363636363636365,0.28578622686642324,0.0,0.3018867924528302,0.2,0.0
LAMP3,0.0,0.06060606060606061,0.001258970162407151,0.0,0.0,0.017391304347826087,0.0
NXT2,0.0,0.06060606060606061,0.02820093163792018,0.0,0.05660377358490566,0.0,0.0
INCENP,0.0,0.0,0.001258970162407151,0.0,0.0,0.0,0.0
C18ORF32,0.2,0.21212121212121213,0.2937177388895883,0.0,0.20754716981132076,0.2,0.6666666666666666
NANS,0.2,0.21212121212121213,0.1969029334004784,0.0,0.33962264150943394,0.0782608695652174,0.0
GLO1,0.0,0.24242424242424243,0.1260229132569558,0.0,0.20754716981132076,0.09565217391304348,0.0
ARHGAP12,0.0,0.09090909090909091,0.009442276218053632,0.0,0.0,0.008695652173913044,0.0
BORCS8-MEF2B,0.0,0.030303030303030304,0.0003776910487221453,0.0,0.0,0.0,0.0
NECAP1,0.0,0.06060606060606061,0.04620420496034244,0.0,0.03773584905660377,0.034782608695652174,0.0
RASSF3,0.2,0.06060606060606061,0.09694070250535063,0.0,0.09433962264150944,0.017391304347826087,0.0
CSNK1D,0.4,0.09090909090909091,0.0833438247513534,0.0,0.07547169811320754,0.05217391304347826,0.0
TSN,0.2,0.09090909090909091,0.06647362457509758,0.0,0.09433962264150944,0.06086956521739131,0.0
ZNF707,0.0,0.0,0.0036510134709807377,0.0,0.0,0.0,0.0
RBM7,0.0,0.030303030303030304,0.0633261991690797,0.0,0.11320754716981132,0.043478260869565216,0.3333333333333333
CHD1,0.2,0.030303030303030304,0.06496286038020899,0.0,0.09433962264150944,0.017391304347826087,0.3333333333333333
TIFA,0.0,0.0,0.035628855596122375,0.0,0.11320754716981132,0.034782608695652174,0.0
GZMK,0.0,0.0,0.0010071761299257208,0.0,0.0,0.0,0.0
RNF8,0.2,0.06060606060606061,0.03713961979101095,0.0,0.09433962264150944,0.017391304347826087,0.0
KAT5,0.0,0.06060606060606061,0.0342439884174745,0.0,0.0,0.0,0.0
PPP2R5B,0.0,0.0,0.007805615006924336,0.0,0.0,0.0,0.3333333333333333
POLR2C,0.0,0.030303030303030304,0.037391413823492384,0.0,0.018867924528301886,0.034782608695652174,0.0
LINC02256,0.0,0.06060606060606061,0.03713961979101095,0.0,0.07547169811320754,0.017391304347826087,0.0
LTC4S,0.0,0.0,0.005665365730832179,0.0,0.0,0.043478260869565216,0.0
ZNF627,0.0,0.030303030303030304,0.0066725418607579004,0.0,0.018867924528301886,0.008695652173913044,0.0
DNAJB6,0.2,0.36363636363636365,0.22397079189223215,0.0,0.33962264150943394,0.11304347826086956,0.6666666666666666
DOCK4,0.0,0.0,0.02643837341055017,0.0,0.07547169811320754,0.008695652173913044,0.0
TNKS2,0.0,0.15151515151515152,0.09127533677451845,0.0,0.1509433962264151,0.06086956521739131,0.0
RTTN,0.0,0.0,0.0054135716983507495,0.0,0.03773584905660377,0.0,0.0
NUAK2,0.0,0.0,0.0032733224222585926,0.0,0.0,0.0,0.0
SGTB,0.0,0.030303030303030304,0.012086113559108649,0.0,0.0,0.008695652173913044,0.3333333333333333
PRR14L,0.0,0.09090909090909091,0.04179780939191741,0.0,0.05660377358490566,0.008695652173913044,0.3333333333333333
DIXDC1,0.0,0.15151515151515152,0.025305300264383733,0.0,0.05660377358490566,0.008695652173913044,0.0
EIF4H,0.0,0.12121212121212122,0.11041168324310714,0.0,0.1320754716981132,0.02608695652173913,0.3333333333333333
NIPAL2,0.0,0.06060606060606061,0.010575349364220069,0.0,0.0,0.0,0.0
SERAC1,0.0,0.09090909090909091,0.013219186705275086,0.0,0.0,0.008695652173913044,0.0
MRPS24,0.0,0.030303030303030304,0.0060430567795543245,0.0,0.018867924528301886,0.008695652173913044,0.0
CSTA,1.0,0.5151515151515151,0.9352889336522724,1.0,0.9245283018867925,0.8260869565217391,1.0
RWDD2A,0.0,0.030303030303030304,0.017625582273700112,0.0,0.0,0.008695652173913044,0.0
UPF2,0.0,0.12121212121212122,0.18960090645851693,0.0,0.16981132075471697,0.14782608695652175,0.0
EIF6,0.4,0.24242424242424243,0.273951907339796,0.0,0.24528301886792453,0.17391304347826086,0.3333333333333333
NELFA,0.0,0.030303030303030304,0.0174996852574594,0.0,0.03773584905660377,0.0,0.0
PRDM2,0.2,0.12121212121212122,0.07012463804607831,0.0,0.07547169811320754,0.06086956521739131,0.0
SMIM13,0.0,0.030303030303030304,0.017877376306181542,0.0,0.11320754716981132,0.017391304347826087,0.3333333333333333
C9ORF85,0.0,0.030303030303030304,0.0400352511645474,0.0,0.05660377358490566,0.043478260869565216,0.0
ZDHHC2,0.2,0.12121212121212122,0.05640186327584036,0.0,0.05660377358490566,0.034782608695652174,0.0
IL1RAP,0.0,0.06060606060606061,0.03386629736875236,0.0,0.05660377358490566,0.008695652173913044,0.0
BIRC6,0.4,0.09090909090909091,0.09190482185572202,0.0,0.16981132075471697,0.034782608695652174,0.0
PORCN,0.0,0.0,0.004406395568425028,0.0,0.018867924528301886,0.0,0.0
C6ORF48,0.2,0.21212121212121213,0.33526375424902427,0.0,0.41509433962264153,0.2782608695652174,0.0
PDE4D,0.0,0.030303030303030304,0.0003776910487221453,0.0,0.0,0.0,0.0
NIPAL3,0.0,0.15151515151515152,0.020647110663477276,0.0,0.018867924528301886,0.0,0.0
MKNK1,0.4,0.18181818181818182,0.1267782953544001,0.0,0.1320754716981132,0.09565217391304348,0.0
TOP1MT,0.2,0.0,0.04658189600906459,0.0,0.018867924528301886,0.05217391304347826,0.0
LINS1,0.0,0.12121212121212122,0.024549918166939442,0.0,0.018867924528301886,0.008695652173913044,0.3333333333333333
BRD1,0.0,0.06060606060606061,0.01284149565655294,0.0,0.0,0.0,0.0
PLTP,0.0,0.06060606060606061,0.09744429057031348,0.0,0.05660377358490566,0.034782608695652174,0.0
GSN,0.2,0.2727272727272727,0.3888958831675689,0.0,0.37735849056603776,0.1826086956521739,0.0
TIGD5,0.0,0.0,0.005539468714591464,0.0,0.0,0.017391304347826087,0.0
TEX261,0.0,0.09090909090909091,0.031851945108900916,0.0,0.05660377358490566,0.02608695652173913,0.0
NAA80,0.0,0.0,0.006294850812035755,0.0,0.0,0.0,0.0
SCFD2,0.0,0.0,0.009694070250535062,0.0,0.03773584905660377,0.0,0.0
NFU1,0.0,0.18181818181818182,0.13231776406899157,0.0,0.07547169811320754,0.034782608695652174,0.0
ATF7IP2,0.0,0.3939393939393939,0.047840866171471735,0.0,0.09433962264150944,0.05217391304347826,0.0
PLSCR1,0.2,0.2727272727272727,0.26753115951151957,0.0,0.4339622641509434,0.2,0.0
DHX37,0.0,0.06060606060606061,0.008309203071887197,0.0,0.018867924528301886,0.008695652173913044,0.0
KIAA0930,0.0,0.21212121212121213,0.07188719627344832,0.0,0.1509433962264151,0.017391304347826087,0.0
FOXO4,0.0,0.0,0.008309203071887197,0.0,0.0,0.008695652173913044,0.0
BICRA,0.0,0.0,0.0036510134709807377,0.0,0.0,0.0,0.0
RPS27A,1.0,0.9696969696969697,0.9977338537076671,1.0,1.0,1.0,1.0
CCDC186,0.2,0.2727272727272727,0.03688782575852952,0.0,0.05660377358490566,0.008695652173913044,0.0
RAB3GAP2,0.0,0.09090909090909091,0.04217550044063956,0.0,0.018867924528301886,0.02608695652173913,0.0
PDGFB,0.0,0.0,0.0021402492760921564,0.0,0.0,0.008695652173913044,0.0
FBXO41,0.0,0.0,0.0022661462923328716,0.0,0.0,0.0,0.0
TBC1D17,0.0,0.06060606060606061,0.02744554954047589,0.0,0.03773584905660377,0.017391304347826087,0.0
AP2B1,0.0,0.21212121212121213,0.20206471106634774,0.0,0.3018867924528302,0.1391304347826087,0.3333333333333333
PGAP2,0.0,0.0,0.011204834445423643,0.0,0.0,0.0,0.0
DCAF12,0.0,0.15151515151515152,0.04356036761928742,0.0,0.07547169811320754,0.034782608695652174,0.0
REC8,0.0,0.12121212121212122,0.004658189600906458,0.0,0.0,0.0,0.0
ILF2,0.0,0.12121212121212122,0.11192244743799572,0.0,0.16981132075471697,0.05217391304347826,0.0
WDR19,0.0,0.12121212121212122,0.005035880649628604,0.0,0.0,0.0,0.0
APIP,0.0,0.09090909090909091,0.2627470728943724,0.0,0.3018867924528302,0.06956521739130435,0.3333333333333333
